722317,"BATON ROUGE RYAN ARPT",LA,-6.0,30.533,-91.150,20
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
02/13/1988,17:00,373,1403,222,1,9,681,1,9,42,1,13,23400,1,9,59400,1,9,7600,1,13,880,1,18,0,A,7,0,A,7,17.2,A,7,0.6,A,7,33,A,7,1018,A,7,180,A,7,6.7,A,7,24100,A,7,77777,A,7,1.1,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1988,18:00,95,1158,49,1,13,246,1,9,21,1,13,4400,1,13,13000,1,9,3200,1,13,380,1,21,0,A,7,0,A,7,15.0,A,7,1.7,A,7,41,A,7,1018,A,7,200,A,7,4.6,A,7,24100,A,7,77777,A,7,1.2,E,8,0.058,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1988,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,12.8,A,7,2.2,A,7,49,A,7,1018,A,7,210,A,7,3.6,A,7,24100,A,7,77777,A,7,1.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1988,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,12.8,A,7,3.3,A,7,53,A,7,1018,A,7,190,A,7,4.1,A,7,24100,A,7,77777,A,7,1.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1988,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,1,A,7,11.7,A,7,5.0,A,7,64,A,7,1018,A,7,180,A,7,2.1,A,7,24100,A,7,77777,A,7,1.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1988,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,1,A,7,10.6,A,7,6.1,A,7,74,A,7,1018,A,7,170,A,7,3.6,A,7,24100,A,7,77777,A,7,1.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1988,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,1,A,7,10.6,A,7,7.2,A,7,80,A,7,1018,A,7,170,A,7,5.2,A,7,24100,A,7,77777,A,7,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1988,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,9.4,A,7,7.8,A,7,90,A,7,1018,A,7,160,A,7,3.6,A,7,24100,A,7,77777,A,7,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.0,A,7,7.8,A,7,86,A,7,1017,A,7,170,A,7,4.6,A,7,16100,A,7,77777,A,7,1.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,A,7,11.1,A,7,8.3,A,7,83,A,7,1017,A,7,160,A,7,5.2,A,7,11300,A,7,77777,A,7,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,8,A,7,10.0,A,7,8.3,A,7,90,A,7,1017,A,7,120,A,7,3.1,A,7,11300,A,7,850,A,7,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.1,A,7,8.9,A,7,86,A,7,1016,A,7,120,A,7,4.1,A,7,11300,A,7,850,A,7,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.1,A,7,8.9,A,7,86,A,7,1015,A,7,130,A,7,4.1,A,7,11300,A,7,850,A,7,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.7,A,7,8.9,A,7,83,A,7,1015,A,7,130,A,7,3.1,A,7,11300,A,7,910,A,7,1.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,07:00,5,292,0,1,13,0,1,9,0,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,A,7,10,A,7,12.2,A,7,8.9,A,7,80,A,7,1015,A,7,130,A,7,3.6,A,7,11300,A,7,980,A,7,1.8,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,08:00,199,1403,36,1,13,2,1,9,36,1,13,4100,1,13,0,1,9,4100,1,13,1300,1,21,10,A,7,10,A,7,12.8,A,7,9.4,A,7,80,A,7,1015,A,7,130,A,7,4.6,A,7,11300,A,7,980,A,7,1.9,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,09:00,474,1403,119,1,9,2,1,9,118,1,13,13400,1,9,100,1,9,13400,1,13,4440,1,18,10,A,7,10,A,7,14.4,A,7,10.0,A,7,75,A,7,1015,A,7,150,A,7,5.2,A,7,11300,A,7,980,A,7,2.0,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,10:00,708,1403,173,1,9,2,1,9,172,1,13,19900,1,9,200,1,9,19900,1,13,7190,1,18,10,A,7,10,A,7,16.7,A,7,11.1,A,7,70,A,7,1015,A,7,170,A,7,5.7,A,7,11300,A,7,980,A,7,2.1,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,11:00,882,1403,270,1,9,3,1,9,268,1,13,30900,1,9,300,1,9,30800,1,13,11130,1,18,10,A,7,10,A,7,20.0,A,7,12.8,A,7,63,A,7,1014,A,7,180,A,7,7.7,A,7,11300,A,7,1070,A,7,2.3,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,12:00,985,1403,295,1,9,4,1,9,292,1,13,34100,1,9,400,1,9,33800,1,13,12590,1,18,10,A,7,10,A,7,19.4,A,7,13.3,A,7,68,A,7,1013,A,7,180,A,7,7.7,A,7,11300,A,7,670,A,7,2.4,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,13:00,1011,1403,380,1,9,0,1,9,380,1,13,43200,1,9,0,1,9,43200,1,13,15070,1,18,10,A,7,10,A,7,21.1,A,7,13.3,A,7,61,A,7,1011,A,7,180,A,7,10.3,A,7,11300,A,7,670,A,7,2.4,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,14:00,956,1403,299,1,9,2,1,9,298,1,13,34400,1,9,200,1,9,34300,1,13,12540,1,18,10,A,7,10,A,7,20.6,A,7,13.3,A,7,63,A,7,1011,A,7,180,A,7,7.7,A,7,11300,A,7,1070,A,7,2.4,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,15:00,826,1403,260,1,9,1,1,9,260,1,13,29700,1,9,100,1,9,29600,1,13,10460,1,18,10,A,7,10,A,7,20.0,A,7,13.9,A,7,68,A,7,1011,A,7,180,A,7,6.2,A,7,11300,A,7,910,A,7,2.5,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,16:00,628,1403,216,1,9,1,1,9,216,1,13,24100,1,9,100,1,9,24100,1,13,7740,1,18,10,A,7,10,A,7,20.0,A,7,13.9,A,7,68,A,7,1010,A,7,180,A,7,6.2,A,7,24100,A,7,1370,A,7,2.5,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,17:00,377,1403,63,1,9,0,1,9,63,1,13,7300,1,9,0,1,9,7300,1,13,2510,1,18,10,A,7,10,A,7,19.4,A,7,14.4,A,7,73,A,7,1009,A,7,170,A,7,7.2,A,7,16100,A,7,1370,A,7,2.6,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,18:00,98,1180,29,1,13,0,1,9,29,1,13,3200,1,13,0,1,9,3200,1,13,960,1,21,10,A,7,10,A,7,18.3,A,7,14.4,A,7,78,A,7,1009,A,7,170,A,7,9.3,A,7,16100,A,7,1070,A,7,2.6,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,16.7,A,7,15.6,A,7,93,A,7,1008,A,7,170,A,7,7.2,A,7,6400,A,7,270,A,7,2.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,16.7,A,7,15.6,A,7,93,A,7,1008,A,7,170,A,7,4.6,A,7,9700,A,7,210,A,7,2.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,16.7,A,7,16.1,A,7,97,A,7,1007,A,7,170,A,7,5.7,A,7,9700,A,7,210,A,7,2.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,17.2,A,7,16.1,A,7,93,A,7,1006,A,7,170,A,7,7.2,A,7,6400,A,7,210,A,7,2.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.9,A,7,11.7,A,7,87,A,7,1008,A,7,330,A,7,8.8,A,7,4800,A,7,310,A,7,2.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1988,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.2,A,7,10.6,A,7,90,A,7,1009,A,7,0,A,7,0.0,A,7,11300,A,7,1370,A,7,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.2,A,7,11.1,A,7,93,A,7,1008,A,7,270,A,7,3.1,A,7,11300,A,7,1370,A,7,2.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,A,7,12.2,A,7,10.0,A,7,86,A,7,1010,A,7,310,A,7,4.1,A,7,11300,A,7,77777,A,7,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,11.7,A,7,6.7,A,7,72,A,7,1010,A,7,330,A,7,5.7,A,7,16100,A,7,77777,A,7,1.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.0,A,7,5.0,A,7,71,A,7,1010,A,7,310,A,7,5.2,A,7,16100,A,7,77777,A,7,1.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,8.9,A,7,4.4,A,7,74,A,7,1011,A,7,320,A,7,4.6,A,7,16100,A,7,77777,A,7,1.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,8.9,A,7,3.9,A,7,71,A,7,1012,A,7,290,A,7,5.2,A,7,16100,A,7,77777,A,7,1.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,07:00,6,315,11,1,13,37,1,9,6,1,13,0,1,13,0,1,9,0,1,13,0,1,21,2,A,7,2,A,7,7.8,A,7,3.9,A,7,77,A,7,1012,A,7,300,A,7,4.1,A,7,16100,A,7,77777,A,7,1.4,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,08:00,204,1402,102,1,13,572,1,9,20,1,13,11000,1,13,42600,1,9,4800,1,13,520,1,21,1,A,7,1,A,7,8.9,A,7,3.9,A,7,71,A,7,1013,A,7,300,A,7,4.1,A,7,16100,A,7,77777,A,7,1.4,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,09:00,479,1402,293,1,9,766,1,9,31,1,13,31300,1,9,70900,1,9,7000,1,13,890,1,18,1,A,7,1,A,7,10.0,A,7,2.8,A,7,61,A,7,1014,A,7,310,A,7,7.2,A,7,16100,A,7,77777,A,7,1.3,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,10:00,713,1402,482,1,9,813,1,9,68,1,13,50600,1,9,79300,1,9,10100,1,13,1550,1,18,2,A,7,2,A,7,10.6,A,7,3.3,A,7,61,A,7,1014,A,7,320,A,7,8.8,A,7,16100,A,7,77777,A,7,1.3,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,11:00,887,1402,527,1,13,640,1,9,122,1,13,56600,1,13,65200,1,9,15200,1,13,3120,1,21,3,A,7,3,A,7,10.6,A,7,3.3,A,7,61,A,7,1015,A,7,310,A,7,8.2,A,7,24100,A,7,77777,A,7,1.3,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,12:00,991,1402,660,1,13,708,1,9,160,1,13,70400,1,13,72100,1,9,19300,1,13,4580,1,21,3,A,7,3,A,7,11.1,A,7,3.3,A,7,59,A,7,1015,A,7,310,A,7,7.2,A,7,24100,A,7,77777,A,7,1.3,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,13:00,1016,1402,776,1,9,990,1,9,59,1,13,82000,1,9,99100,1,9,9900,1,13,1910,1,18,1,A,7,1,A,7,12.2,A,7,4.4,A,7,59,A,7,1014,A,7,300,A,7,7.2,A,7,24100,A,7,77777,A,7,1.4,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,14:00,961,1402,729,1,9,974,1,9,61,1,13,76900,1,9,97300,1,9,10000,1,13,1840,1,18,0,A,7,0,A,7,12.8,A,7,1.1,A,7,45,A,7,1014,A,7,320,A,7,7.2,A,7,24100,A,7,77777,A,7,1.2,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,15:00,831,1402,619,1,9,952,1,9,55,1,13,65500,1,9,94300,1,9,9400,1,13,1550,1,18,0,A,7,0,A,7,12.8,A,7,-1.7,A,7,37,A,7,1014,A,7,290,A,7,7.7,A,7,24100,A,7,77777,A,7,1.0,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,16:00,633,1402,450,1,9,899,1,9,45,1,13,47900,1,9,86800,1,9,8600,1,13,1210,1,18,0,A,7,0,A,7,12.2,A,7,-2.2,A,7,37,A,7,1014,A,7,280,A,7,8.2,A,7,24100,A,7,77777,A,7,1.0,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,17:00,382,1402,238,1,9,763,1,9,32,1,13,25500,1,9,67300,1,9,7100,1,13,840,1,18,0,A,7,0,A,7,11.7,A,7,-3.9,A,7,34,A,7,1015,A,7,310,A,7,6.7,A,7,24100,A,7,77777,A,7,0.9,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,18:00,102,1180,56,1,13,360,1,9,17,1,13,5100,1,13,21700,1,9,3100,1,13,350,1,21,0,A,7,0,A,7,10.6,A,7,-4.4,A,7,35,A,7,1015,A,7,320,A,7,5.2,A,7,24100,A,7,77777,A,7,0.8,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,9.4,A,7,-3.3,A,7,41,A,7,1016,A,7,320,A,7,3.1,A,7,24100,A,7,77777,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,8.3,A,7,-3.3,A,7,44,A,7,1016,A,7,340,A,7,3.1,A,7,24100,A,7,77777,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,6.7,A,7,-2.8,A,7,51,A,7,1017,A,7,280,A,7,1.5,A,7,24100,A,7,77777,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,5.0,A,7,-1.7,A,7,62,A,7,1018,A,7,310,A,7,1.5,A,7,24100,A,7,77777,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,4.4,A,7,-0.6,A,7,70,A,7,1018,A,7,250,A,7,1.5,A,7,24100,A,7,77777,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/15/1988,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,3.3,A,7,0.6,A,7,82,A,7,1018,A,7,0,A,7,0.0,A,7,24100,A,7,77777,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,2.2,A,7,-0.6,A,7,82,A,7,1018,A,7,60,A,7,2.6,A,7,24100,A,7,77777,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,0.6,A,7,-1.1,A,7,89,A,7,1018,A,7,40,A,7,1.5,A,7,24100,A,7,77777,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,0.6,A,7,-1.1,A,7,89,A,7,1018,A,7,0,A,7,0.0,A,7,24100,A,7,77777,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,0.0,A,7,-1.1,A,7,92,A,7,1018,A,7,50,A,7,2.1,A,7,24100,A,7,77777,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,0.0,A,7,-1.7,A,7,89,A,7,1018,A,7,70,A,7,1.5,A,7,24100,A,7,77777,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,0.0,A,7,-2.2,A,7,85,A,7,1018,A,7,0,A,7,0.0,A,7,24100,A,7,77777,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,07:00,7,315,4,1,13,4,1,9,3,1,13,0,1,13,0,1,9,0,1,13,0,1,21,0,A,7,0,A,7,0.0,A,7,-1.1,A,7,92,A,7,1019,A,7,110,A,7,2.1,A,7,24100,A,7,77777,A,7,1.0,E,8,0.133,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,08:00,209,1401,88,1,13,298,1,9,44,1,13,9300,1,13,19300,1,9,6400,1,13,790,1,21,0,A,7,0,A,7,2.8,A,7,-1.1,A,7,76,A,7,1019,A,7,90,A,7,2.6,A,7,24100,A,7,77777,A,7,1.0,E,8,0.133,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,09:00,484,1401,289,1,9,613,1,9,77,1,13,30200,1,9,56400,1,9,10600,1,13,1490,1,18,0,A,7,0,A,7,6.7,A,7,1.7,A,7,71,A,7,1020,A,7,110,A,7,4.1,A,7,24100,A,7,77777,A,7,1.2,E,8,0.133,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,10:00,718,1401,490,1,9,755,1,9,104,1,13,52200,1,9,75100,1,9,13500,1,13,2280,1,18,0,A,7,0,A,7,10.0,A,7,1.7,A,7,57,A,7,1020,A,7,140,A,7,4.1,A,7,24100,A,7,77777,A,7,1.2,E,8,0.133,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,11:00,893,1401,651,1,9,831,1,9,122,1,13,68000,1,9,82800,1,9,15100,1,13,2860,1,18,0,A,7,0,A,7,12.2,A,7,-2.2,A,7,37,A,7,1020,A,7,170,A,7,4.6,A,7,24100,A,7,77777,A,7,1.0,E,8,0.133,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,12:00,996,1401,707,1,9,821,1,9,124,1,13,74900,1,9,82600,1,9,16000,1,13,3400,1,18,1,A,7,1,A,7,14.4,A,7,-1.7,A,7,33,A,7,1019,A,7,150,A,7,3.1,A,7,24100,A,7,77777,A,7,1.0,E,8,0.133,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,13:00,1021,1401,717,1,9,796,1,9,137,1,13,75400,1,9,79900,1,9,16900,1,13,3810,1,18,3,A,7,1,A,7,15.6,A,7,-3.3,A,7,27,A,7,1018,A,7,190,A,7,5.7,A,7,24100,A,7,77777,A,7,0.9,E,8,0.133,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,14:00,967,1401,669,1,9,734,1,9,162,1,13,71000,1,9,74600,1,9,19400,1,13,4460,1,18,5,A,7,2,A,7,16.1,A,7,-1.7,A,7,30,A,7,1017,A,7,160,A,7,5.2,A,7,24100,A,7,77777,A,7,1.0,E,8,0.133,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,15:00,836,1401,552,1,9,723,1,9,122,1,13,59000,1,9,73100,1,9,15300,1,13,2940,1,18,3,A,7,1,A,7,16.7,A,7,-0.6,A,7,31,A,7,1017,A,7,180,A,7,6.2,A,7,24100,A,7,77777,A,7,1.1,E,8,0.133,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,16:00,638,1401,413,1,9,700,1,9,95,1,13,43700,1,9,68400,1,9,12500,1,13,1980,1,18,0,A,7,0,A,7,16.7,A,7,-1.1,A,7,30,A,7,1017,A,7,160,A,7,5.7,A,7,24100,A,7,77777,A,7,1.0,E,8,0.133,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,17:00,386,1401,211,1,9,531,1,9,66,1,13,22000,1,9,45700,1,9,9400,1,13,1230,1,18,0,A,7,0,A,7,16.1,A,7,-1.7,A,7,30,A,7,1016,A,7,140,A,7,5.2,A,7,24100,A,7,77777,A,7,1.0,E,8,0.133,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,18:00,105,1203,44,1,13,123,1,9,30,1,13,4400,1,13,5600,1,9,3900,1,13,540,1,21,1,A,7,0,A,7,13.3,A,7,-1.1,A,7,37,A,7,1017,A,7,190,A,7,3.1,A,7,24100,A,7,77777,A,7,1.0,E,8,0.133,F,8,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,0,A,7,11.1,A,7,0.6,A,7,49,A,7,1016,A,7,150,A,7,2.6,A,7,24100,A,7,77777,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,0,A,7,10.0,A,7,2.8,A,7,61,A,7,1017,A,7,120,A,7,4.6,A,7,24100,A,7,77777,A,7,1.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,8.3,A,7,3.3,A,7,71,A,7,1017,A,7,120,A,7,4.1,A,7,24100,A,7,77777,A,7,1.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,1,A,7,8.3,A,7,3.9,A,7,74,A,7,1018,A,7,110,A,7,2.6,A,7,24100,A,7,77777,A,7,1.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/16/1988,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,4,A,7,8.3,A,7,3.9,A,7,74,A,7,1018,A,7,110,A,7,2.1,A,7,24100,A,7,77777,A,7,1.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
